seq,latitude,longitude,altitude,accuracy,serverReceivedEpochMs,serverForwardEpochMs,phoneSendEstimatedServerEpochMs,phoneCallbackIntervalMs,geolocationAgeAtSendMs,pcReceiveLocalEpochMs,pcReceiveEstimatedServerEpochMs,monitorInterarrivalMs,phoneToServerLatencyMs,serverToMonitorLatencyMs,endToEndLatencyMs
782,37.25672356382951,127.18648176339305,146.4604158932343,4.368787385097185,1776757075155,1776757075155,1776757075079.5,997,76,1776757079865.8,1776757075227.7,990.39990234375,75.5,72.699951171875,148.199951171875
783,37.25672488317453,127.18648137047732,146.4604158932343,4.28395797479155,1776757076139,1776757076140,1776757076080.5,1001,77,1776757080851.3,1776757076213.2,985.5,58.5,73.199951171875,132.699951171875
784,37.256726035033836,127.1864810274407,146.4604158932343,4.208500687994381,1776757077154,1776757077154,1776757077078.5,998,75,1776757081866.6,1776757077228.5,1015.300048828125,75.5,74.5,150
785,37.25672707343888,127.18648071819204,146.4604158932343,4.13929780708379,1776757078154,1776757078154,1776757078079.5,1001,76,1776757082866.4001,1776757078228.3,999.800048828125,74.5,74.300048828125,148.800048828125
786,37.25672713413754,127.18648070011533,146.4604158932343,4.135229871214157,1776757079164,1776757079165,1776757079082.5,1003,79,1776757083876.2,1776757079238.0999,1009.7998046875,81.5,73.099853515625,155.599853515625
787,37.25672715511117,127.18648069386913,146.4604158932343,4.133832411269764,1776757080165,1776757080165,1776757080081.5,999,78,1776757084876.7,1776757080238.5999,1000.5,83.5,73.599853515625,157.099853515625
788,37.25672818789376,127.18648038629487,146.4604158932343,4.063741568288957,1776757081159,1776757081160,1776757081078.5,997,75,1776757085871.3,1776757081233.2,994.60009765625,80.5,73.199951171875,154.699951171875
789,37.256728187926676,127.18648038628508,146.4604158932343,4.06375335760642,1776757082145,1776757082145,1776757082079.5,1001,76,1776757086856.7,1776757082218.5999,985.39990234375,65.5,73.599853515625,139.099853515625
790,37.25672822267017,127.18648037593807,146.4604158932343,4.061388104809037,1776757083159,1776757083159,1776757083082.5,1003,79,1776757087871,1776757083232.9,1014.300048828125,76.5,73.89990234375,150.39990234375
791,37.25672917810951,127.18648009139754,146.4604158932343,3.99541300687778,1776757084159,1776757084159,1776757084084.5,1002,81,1776757088871.3,1776757084233.2,1000.300048828125,74.5,74.199951171875,148.699951171875
792,37.25673004505055,127.18647983321279,146.4604158932343,3.9345924764223494,1776757085145,1776757085145,1776757085079.5,995,76,1776757089862.9001,1776757085224.8,991.60009765625,65.5,79.800048828125,145.300048828125
793,37.25673083364968,127.18647959835913,146.4604158932343,3.878440802364607,1776757086155,1776757086155,1776757086080.5,1001,77,1776757090866.5,1776757086228.4,1003.599853515625,74.5,73.39990234375,147.89990234375
794,37.256730868719345,127.186479587915,146.4604158932343,3.8759388663614547,1776757087144,1776757087144,1776757087080.5,1000,77,1776757091856,1776757087217.9,989.5,63.5,73.89990234375,137.39990234375
795,37.25673089709281,127.18647957946506,146.4604158932343,3.8739162198302943,1776757088145,1776757088145,1776757088080.5,1000,77,1776757092857.4001,1776757088219.3,1001.400146484375,64.5,74.300048828125,138.800048828125
796,37.256730934308926,127.18647956838166,146.4604158932343,3.871257259146619,1776757089165,1776757089165,1776757089088.5,1008,85,1776757093876.6,1776757089238.5,1019.199951171875,76.5,73.5,150
797,37.25673176729893,127.18647932030791,146.4604158932343,3.8109318236560217,1776757090159,1776757090160,1776757090078.5,990,75,1776757094871.8,1776757090233.7,995.199951171875,80.5,73.699951171875,155.199951171875
798,37.256731805814255,127.1864793088376,146.4604158932343,3.8081336993489106,1776757091154,1776757091154,1776757091077.5,999,74,1776757095866.6,1776757091228.5,994.800048828125,76.5,74.5,151
799,37.25673184998561,127.18647929568291,146.4604158932343,3.8049198984451467,1776757092161,1776757092161,1776757092082.5,1005,79,1776757096874.3,1776757092236.2,1007.699951171875,78.5,75.199951171875,153.699951171875
800,37.25673191270401,127.18647927700464,146.4604158932343,3.8003456878291786,1776757093159,1776757093160,1776757093079.5,997,76,1776757097873.6,1776757093235.5,999.300048828125,79.5,75.5,156
801,37.256731944888465,127.18647926741977,146.4604158932343,3.798003547707329,1776757094144,1776757094145,1776757094078.5,999,75,1776757098856.6,1776757094218.5,983,65.5,73.5,140
802,37.25673287803765,127.18647898951747,146.4604158932343,3.729026923837491,1776757095160,1776757095160,1776757095077.5,999,74,1776757099872.6,1776757095234.5,1016,82.5,74.5,157
803,37.2567329297139,127.18647897412768,146.4604158932343,3.7251843322998286,1776757096170,1776757096170,1776757096081.5,1004,78,1776757100882.8,1776757096244.7,1010.199951171875,88.5,74.699951171875,163.199951171875
804,37.25673572910768,127.18647654510012,146.4604158932343,3.631309164088736,1776757097159,1776757097160,1776757097079.5,998,76,1776757101872.1,1776757097234,989.300048828125,79.5,74,154.5
805,37.256735736638575,127.18647654340009,146.4604158932343,3.630707220437132,1776757098160,1776757098160,1776757098081.5,1002,78,1776757102873,1776757098234.9,1000.89990234375,78.5,74.89990234375,153.39990234375
806,37.25673574941459,127.18647654051601,146.4604158932343,3.629674695922396,1776757099160,1776757099160,1776757099076.5,995,73,1776757103872.3,1776757099234.2,999.300048828125,83.5,74.199951171875,157.699951171875
807,37.25673576608341,127.18647653675315,146.4604158932343,3.628322282798198,1776757100140,1776757100140,1776757100078.5,1002,75,1776757104853.7,1776757100215.5999,981.39990234375,61.5,75.599853515625,137.099853515625
808,37.25673579820167,127.18647652950267,146.4604158932343,3.6257004687569063,1776757101160,1776757101160,1776757101081.5,1003,78,1776757105872.7,1776757101234.5999,1019,78.5,74.599853515625,153.099853515625
809,37.25673583565535,127.18647652104777,146.4604158932343,3.622638095038672,1776757102154,1776757102154,1776757102082.5,1001,79,1776757106867.1,1776757102229,994.400146484375,71.5,75,146.5
810,37.25673587853515,127.18647651136799,146.4604158932343,3.6191264650186423,1776757103154,1776757103154,1776757103076.5,994,74,1776757107867,1776757103228.9,999.89990234375,77.5,74.89990234375,152.39990234375
811,37.256735892216945,127.18647650827941,146.4604158932343,3.6180161129643738,1776757104145,1776757104145,1776757104080.5,1004,78,1776757108857.4001,1776757104219.3,990.400146484375,64.5,74.300048828125,138.800048828125
812,37.256735922244275,127.18647650150099,146.4604158932343,3.615558958701675,1776757105160,1776757105160,1776757105079.5,999,77,1776757109872.7,1776757105234.5999,1015.2998046875,80.5,74.599853515625,155.099853515625
813,37.25673683213643,127.18647629609966,146.4604158932343,3.5398197775282516,1776757106150,1776757106150,1776757106080.5,1001,78,1776757110862.8,1776757106224.7,990.10009765625,69.5,74.699951171875,144.199951171875
814,37.2567368830252,127.1864762846119,146.4604158932343,3.535551256026887,1776757107164,1776757107164,1776757107083.5,1003,81,1776757111877.4001,1776757107239.3,1014.60009765625,80.5,75.300048828125,155.800048828125
815,37.25673691376649,127.18647627767231,146.4604158932343,3.5329764846970657,1776757108145,1776757108145,1776757108078.5,995,76,1776757112857.7,1776757108219.5999,980.2998046875,66.5,74.599853515625,141.099853515625
816,37.2567377946754,127.18647607881375,146.4604158932343,3.4579231412244327,1776757109170,1776757109170,1776757109082.5,1004,80,1776757113909.2,1776757109271.0999,1051.5,87.5,101.099853515625,188.599853515625
817,37.2567378053238,127.18647607640993,146.4604158932343,3.457022208890534,1776757110150,1776757110150,1776757110078.5,996,76,1776757114863.7,1776757110225.5999,954.5,71.5,75.599853515625,147.099853515625
818,37.25673858154648,127.18647590118348,146.4604158932343,3.389494225995213,1776757111159,1776757111160,1776757111081.5,1003,79,1776757115872.7,1776757111234.5999,1009,77.5,74.599853515625,153.099853515625
819,37.25673926054519,127.18647574790464,146.4604158932343,3.3293029203740874,1776757112145,1776757112145,1776757112082.5,1001,80,1776757116866.1,1776757112228,993.400146484375,62.5,83,145.5
820,37.25673927040343,127.18647574567925,146.4604158932343,3.3284379458634277,1776757113154,1776757113155,1776757113079.5,997,77,1776757117867.8,1776757113229.7,1001.699951171875,74.5,74.699951171875,150.199951171875
821,37.25673929709962,127.18647573965275,146.4604158932343,3.32606503967195,1776757114170,1776757114171,1776757114078.5,999,76,1776757118883.5,1776757114245.4,1015.699951171875,91.5,74.39990234375,166.89990234375
822,37.256739910399105,127.18647560120502,146.4604158932343,3.270691932089045,1776757115164,1776757115164,1776757115081.5,1003,79,1776757119877.6,1776757115239.5,994.10009765625,82.5,75.5,158
823,37.256739914738716,127.1864756002254,146.4604158932343,3.270314172341489,1776757116144,1776757116144,1776757116079.5,998,77,1776757120857.4001,1776757116219.3,979.800048828125,64.5,75.300048828125,139.800048828125
824,37.25674048827254,127.18647547075446,146.4604158932343,3.2176631965132403,1776757117159,1776757117159,1776757117081.5,1002,79,1776757121873.3,1776757117235.2,1015.89990234375,77.5,76.199951171875,153.699951171875
825,37.25674050230607,127.1864754675865,146.4604158932343,3.216381391106729,1776757118144,1776757118144,1776757118081.5,1000,79,1776757122858.2,1776757118220.0999,984.89990234375,62.5,76.099853515625,138.599853515625
826,37.25674050594186,127.18647546676577,146.4604158932343,3.216062356410914,1776757119159,1776757119159,1776757119080.5,999,78,1776757123873.1,1776757119235,1014.900146484375,78.5,76,154.5
827,37.25674104627736,127.1864753447891,146.4604158932343,3.1656322185561963,1776757120159,1776757120160,1776757120081.5,1001,79,1776757124873.8,1776757120235.7,1000.699951171875,77.5,75.699951171875,154.199951171875
828,37.256741063330104,127.18647534093954,146.4604158932343,3.164045063145744,1776757121154,1776757121154,1776757121079.5,998,77,1776757125867.8,1776757121229.7,994,74.5,75.699951171875,150.199951171875
829,37.25674154522794,127.18647523215472,146.4604158932343,3.1183591130221244,1776757122140,1776757122140,1776757122079.5,1000,77,1776757126853.4001,1776757122215.3,985.60009765625,60.5,75.300048828125,135.800048828125
830,37.25674198348254,127.18647513322202,146.4604158932343,3.0762227803185573,1776757123156,1776757123156,1776757123078.5,999,76,1776757127869.8,1776757123231.7,1016.39990234375,77.5,75.699951171875,153.199951171875
831,37.256741988146025,127.18647513216928,146.4604158932343,3.0757898289561565,1776757124140,1776757124140,1776757124085.5,1007,83,1776757128854.4001,1776757124216.3,984.60009765625,54.5,76.300048828125,130.800048828125
832,37.256742390651574,127.18647504130668,146.4604158932343,3.0365706206336536,1776757125155,1776757125155,1776757125077.5,992,75,1776757129868.9001,1776757125230.8,1014.5,77.5,75.800048828125,153.300048828125
833,37.256742763857126,127.18647495705832,146.4604158932343,2.999749291656321,1776757126162,1776757126162,1776757126082.5,1005,80,1776757130875.9001,1776757126237.8,1007,79.5,75.800048828125,155.300048828125
834,37.2567431153171,127.18647487771888,146.4604158932343,2.964655959139531,1776757127161,1776757127161,1776757127077.5002,995.000244140625,75.000244140625,1776757131878.2,1776757127240.0999,1002.2998046875,83.499755859375,79.099853515625,162.599609375
835,37.256743117543216,127.18647487721634,146.4604158932343,2.964451458479751,1776757128160,1776757128160,1776757128079.5002,1002,77.000244140625,1776757132874.4001,1776757128236.3,996.2001953125,80.499755859375,76.300048828125,156.7998046875
836,37.25674394080982,127.1864729172573,146.4604158932343,2.9504121571414474,1776757129155,1776757129155,1776757129077.5002,998,75.000244140625,1776757133870.1,1776757129232,995.699951171875,77.499755859375,77,154.499755859375
837,37.256744243750774,127.18647288746786,146.4604158932343,2.918160647976839,1776757130151,1776757130151,1776757130081.5002,1004,79.000244140625,1776757134864.9001,1776757130226.8,994.800048828125,69.499755859375,75.800048828125,145.2998046875
838,37.25674424387792,127.18647288745537,146.4604158932343,2.9181666459972306,1776757131154,1776757131154,1776757131077.5002,996,75.000244140625,1776757135868.8,1776757131230.7,1003.89990234375,76.499755859375,76.699951171875,153.19970703125
839,37.25674424564569,127.18647288728155,146.4604158932343,2.917996928586849,1776757132150,1776757132150,1776757132079.5002,1002,77.000244140625,1776757136864.3,1776757132226.2,995.5,70.499755859375,76.199951171875,146.69970703125
840,37.25674425272639,127.18647288658526,146.4604158932343,2.9172578551889905,1776757133155,1776757133155,1776757133077.5002,998,75.000244140625,1776757137870.6,1776757133232.5,1006.300048828125,77.499755859375,77.5,154.999755859375
841,37.25674426019857,127.18647288585048,146.4604158932343,2.9164767509626737,1776757134160,1776757134160,1776757134079.5002,1002,77.000244140625,1776757138874.7,1776757134236.5999,1004.099853515625,80.499755859375,76.599853515625,157.099609375
842,37.25674427980986,127.18647288392205,146.4604158932343,2.914393583641494,1776757135154,1776757135154,1776757135077.5002,998,75.000244140625,1776757139868.7,1776757135230.5999,994,76.499755859375,76.599853515625,153.099609375
843,37.25674429582333,127.18647288234733,146.4604158932343,2.9126950060360106,1776757136144,1776757136145,1776757136077.5002,1000,75.000244140625,1776757140859.6,1776757136221.5,990.900146484375,66.499755859375,76.5,143.999755859375
844,37.25674429727943,127.18647288220419,146.4604158932343,2.912558458015761,1776757137159,1776757137159,1776757137080.5002,1003,78.000244140625,1776757141885.1,1776757137247,1025.5,78.499755859375,88,166.499755859375
845,37.25674552958411,127.186471617134,146.4604158932343,2.90052767027851,1776757138164,1776757138165,1776757138084.5002,1004,82.000244140625,1776757142884.8,1776757138246.7,999.699951171875,79.499755859375,81.699951171875,162.19970703125
846,37.25674553765805,127.18647161708874,146.4604158932343,2.899598052473232,1776757139145,1776757139145,1776757139079.5002,995,77.000244140625,1776757143859.5,1776757139221.4,974.699951171875,65.499755859375,76.39990234375,141.899658203125
847,37.25674584885118,127.18647161534447,146.4604158932343,2.8627860155914293,1776757140146,1776757140146,1776757140078.5002,999,76.000244140625,1776757144862.8,1776757140224.7,1003.300048828125,67.499755859375,78.699951171875,146.19970703125
848,37.256746142837585,127.18647161369667,146.4604158932343,2.827569751947839,1776757141160,1776757141160,1776757141079.5002,1001,77.000244140625,1776757145958.4001,1776757141320.3,1095.60009765625,80.499755859375,160.300048828125,240.7998046875
849,37.25674639549673,127.18647161228049,146.4604158932343,2.796952331574008,1776757142144,1776757142144,1776757142082.5002,1003,80.000244140625,1776757146860,1776757142221.9,901.599853515625,61.499755859375,77.89990234375,139.399658203125
850,37.256746616021076,127.18647161104441,146.4604158932343,2.769954509132372,1776757143155,1776757143155,1776757143076.5002,994,74.000244140625,1776757147869.3,1776757143231.2,1009.300048828125,78.499755859375,76.199951171875,154.69970703125
851,37.256746828160836,127.18647160985535,146.4604158932343,2.7437329581761154,1776757144154,1776757144154,1776757144077.5002,1001,75.000244140625,1776757148887.7,1776757144249.5999,1018.39990234375,76.499755859375,95.599853515625,172.099609375
852,37.25674702992304,127.18647160872442,146.4604158932343,2.7185600853016783,1776757145154,1776757145155,1776757145078.5002,1001,76.000244140625,1776757149869.2,1776757145231.0999,981.5,75.499755859375,76.099853515625,152.599609375
