seq,latitude,longitude,altitude,accuracy,serverReceivedEpochMs,serverForwardEpochMs,phoneSendEstimatedServerEpochMs,phoneCallbackIntervalMs,geolocationAgeAtSendMs,pcReceiveLocalEpochMs,pcReceiveEstimatedServerEpochMs,monitorInterarrivalMs,phoneToServerLatencyMs,serverToMonitorLatencyMs,endToEndLatencyMs
27,37.257014705939085,127.18610748593474,146.76561635579264,29.55823677923165,1776667024669,1776667024669,1776667024598,1218,9,1776667025020.6,1776667024722.05,1221.800048828125,71,53.050048828125,124.050048828125
28,37.2570916387689,127.18625542644384,146.22992132727094,20.547758866138963,1776667032269,1776667032269,1776667032195,7597,8,1776667032618.3,1776667032319.75,7597.699951171875,74,50.75,124.75
29,37.257089422505814,127.18625721378736,143.85902023376266,20.09465531153567,1776667032409,1776667032409,1776667032344,149,28,1776667032758.3,1776667032459.75,140,65,50.75,115.75
30,37.25709290074473,127.18625973675687,143.8590202331604,21.682337908971313,1776667034409,1776667034409,1776667034346,2002,30,1776667034759,1776667034460.45,2000.699951171875,63,51.449951171875,114.449951171875
31,37.25709135995573,127.18626372449144,143.85902023315492,21.716636944855967,1776667035429,1776667035429,1776667035350,1004,34,1776667035778.5,1776667035479.95,1019.5,79,50.949951171875,129.949951171875
32,37.25709134743866,127.18626375368298,143.85902025550604,21.968155375157895,1776667036429,1776667036429,1776667036352,1002,36,1776667036781.1,1776667036482.55,1002.60009765625,77,53.550048828125,130.550048828125
33,37.25709155739774,127.18626532517833,144.48212358914316,22.721576848587485,1776667037439,1776667037439,1776667037355,1003,39,1776667037789,1776667037490.45,1007.89990234375,84,51.449951171875,135.449951171875
34,37.25710326603714,127.18626650722418,144.55386843066663,22.616551363646906,1776667038434,1776667038435,1776667038361,1006,45,1776667038784.2,1776667038485.65,995.199951171875,73,50.64990234375,124.64990234375
35,37.25711621757155,127.18633683507322,143.77079643588513,16.19729504667681,1776667039459,1776667039460,1776667039393,1032,77,1776667039809.4001,1776667039510.85,1025.2001953125,66,50.85009765625,117.85009765625
36,37.25703618062182,127.18633776486288,144.40057900298214,10.798240106791763,1776667040449,1776667040449,1776667040388.0002,995.000244140625,71.000244140625,1776667040798.7,1776667040500.15,989.2998046875,60.999755859375,51.14990234375,112.149658203125
37,37.25704048069473,127.1863367426522,144.49751655678625,10.915814427899273,1776667041120,1776667041120,1776667041049.0002,661,44.000244140625,1776667041470.7,1776667041172.15,672,70.999755859375,52.14990234375,123.149658203125
38,37.25703055326979,127.18634765861164,144.62427917781244,7.8541901959786395,1776667042129,1776667042129,1776667042070,1020.999755859375,64,1776667042479.9001,1776667042181.35,1009.2001953125,59,52.35009765625,111.35009765625
39,37.25703407346991,127.18636334621867,144.35427271807768,6.311263637005582,1776667043162,1776667043162,1776667043083,1013,76,1776667043511.9001,1776667043213.35,1032,79,51.35009765625,130.35009765625
40,37.257029290813215,127.18638447684616,144.34955731789367,5.62264285355299,1776667044159,1776667044159,1776667044084,1001,76,1776667044509.3,1776667044210.75,997.39990234375,75,51.75,126.75
41,37.257032038282595,127.18638447684617,144.34955734666437,5.622642853552988,1776667045150,1776667045150,1776667045083,999,74,1776667045503.8,1776667045205.25,994.5,67,55.25,122.25
42,37.25703520728935,127.18639361599402,144.22285100724548,5.504688550322614,1776667046159,1776667046159,1776667046082,999,72,1776667046509.4001,1776667046210.85,1005.60009765625,77,51.85009765625,128.85009765625
43,37.25703218481172,127.18639331226888,144.52085912879556,5.439978582687409,1776667047149,1776667047149,1776667047091,1009,80,1776667047513.9001,1776667047215.35,1004.5,58,66.35009765625,124.35009765625
44,37.257029261018396,127.18640695215127,144.2208292670548,5.424355684865426,1776667048139,1776667048139,1776667048082.0002,991.000244140625,71.000244140625,1776667048489.3,1776667048190.75,975.39990234375,56.999755859375,51.75,108.749755859375
45,37.25702297951237,127.18642299129932,144.42573882639408,5.596197901078257,1776667049154,1776667049154,1776667049087.0002,1005,75.000244140625,1776667049504.7,1776667049206.15,1015.39990234375,66.999755859375,52.14990234375,119.149658203125
46,37.25701551332414,127.18644116325507,144.6141237579286,5.771206382424498,1776667050149,1776667050149,1776667050087,999.999755859375,74,1776667050499.6,1776667050201.05,994.900146484375,62,52.050048828125,114.050048828125
47,37.25700339719953,127.1864525422077,144.78335678204894,5.692666067360504,1776667051149,1776667051149,1776667051097,1010,84,1776667051499.5,1776667051200.95,999.89990234375,52,51.949951171875,103.949951171875
48,37.256995553053564,127.18646758487273,144.93697107303888,5.630230856916815,1776667052159,1776667052159,1776667052098,1001,84,1776667052510.2,1776667052211.65,1010.699951171875,61,52.64990234375,113.64990234375
49,37.25699033146692,127.18648406507373,144.98617946635932,5.690918677835452,1776667053149,1776667053150,1776667053096.0002,998.000244140625,82.000244140625,1776667053500.1,1776667053201.55,989.900146484375,52.999755859375,51.550048828125,105.5498046875
50,37.2569865296907,127.18649981296915,145.22161918506026,5.758877991184036,1776667054159,1776667054159,1776667054099.0002,1003,84.000244140625,1776667054509.7,1776667054211.15,1009.599853515625,59.999755859375,52.14990234375,112.149658203125
51,37.2569818469637,127.18651107036827,145.388712705113,5.882811534227523,1776667055150,1776667055150,1776667055096,996.999755859375,81,1776667055500.6,1776667055202.05,990.900146484375,54,52.050048828125,106.050048828125
52,37.257013613673294,127.18654244378239,145.62931114342064,6.250486074663108,1776667056160,1776667056160,1776667056097,1001,81,1776667056510,1776667056211.45,1009.39990234375,63,51.449951171875,114.449951171875
53,37.257008247165636,127.1865448868891,145.63362050708383,5.2196477500789324,1776667057149,1776667057150,1776667057097,1000,81,1776667057499.9001,1776667057201.35,989.900146484375,52,51.35009765625,104.35009765625
54,37.2570045009838,127.18655062780658,145.54697041772306,5.5287873895768245,1776667058179,1776667058179,1776667058096,999,80,1776667058529.9001,1776667058231.35,1030,83,52.35009765625,135.35009765625
55,37.25701593400769,127.18652770567388,145.97488963976502,6.011533327250214,1776667059149,1776667059149,1776667059097,1001,80,1776667059499.5,1776667059200.95,969.599853515625,52,51.949951171875,103.949951171875
56,37.257011544358214,127.1864970839371,145.9990888312459,5.88361841086286,1776667060159,1776667060159,1776667060096,999,79,1776667060512.5,1776667060213.95,1013,63,54.949951171875,117.949951171875
57,37.257016431825534,127.18647527417491,145.80768633820117,6.217646280250362,1776667061159,1776667061160,1776667061102,1006,85,1776667061510.2,1776667061211.65,997.699951171875,57,51.64990234375,109.64990234375
58,37.25703228882577,127.18645613680407,145.78624508157372,6.629416558751316,1776667062157,1776667062157,1776667062101,999,83,1776667062508.8,1776667062210.25,998.60009765625,56,53.25,109.25
59,37.25703716982466,127.18644114720307,145.732172800228,7.044122690677985,1776667063150,1776667063150,1776667063097,996,79,1776667063504.7,1776667063206.15,995.89990234375,53,56.14990234375,109.14990234375
60,37.25704734554885,127.18643527119997,145.98390101641417,7.1681472538828395,1776667064180,1776667064180,1776667064100,1003,82,1776667064531.5,1776667064232.95,1026.800048828125,80,52.949951171875,132.949951171875
61,37.257058954647164,127.18643484997389,145.83127573598176,7.24043689029215,1776667065160,1776667065160,1776667065104,1004,86,1776667065511.2,1776667065212.65,979.699951171875,56,52.64990234375,108.64990234375
62,37.25706839434797,127.18642548899892,145.77881084103137,7.403117626148323,1776667066169,1776667066169,1776667066103,999,84,1776667066523.7,1776667066225.15,1012.5,66,56.14990234375,122.14990234375
63,37.257072650760826,127.1864133181864,145.980977749452,7.581080501294661,1776667067146,1776667067146,1776667067101,998,82,1776667067497.3,1776667067198.75,973.60009765625,45,52.75,97.75
64,37.25707871319323,127.18640026835736,145.84624016657472,7.545714273702752,1776667068179,1776667068179,1776667068101,1000,82,1776667068530.5,1776667068231.95,1033.199951171875,78,52.949951171875,130.949951171875
65,37.25708796506792,127.18639031539128,145.72748599108309,7.465079552185759,1776667069153,1776667069153,1776667069103,1002,84,1776667069504.4001,1776667069205.85,973.900146484375,50,52.85009765625,102.85009765625
66,37.25709764086107,127.18637801113502,145.80593117885292,7.516839593204676,1776667070169,1776667070169,1776667070106,1003,87,1776667070523.8,1776667070225.25,1019.39990234375,63,56.25,119.25
67,37.25709985354014,127.18635954032557,145.8278967840597,7.698641443271909,1776667071149,1776667071150,1776667071103,997,84,1776667071500.8,1776667071202.25,977,46,52.25,99.25
68,37.25711007605703,127.18634895722647,145.8072138307616,7.932593366249555,1776667072169,1776667072169,1776667072103,1000,83,1776667072523.8,1776667072225.25,1023,66,56.25,122.25
69,37.25711586788506,127.18633743952215,145.81509888079017,8.086884087262606,1776667073145,1776667073145,1776667073100,997,80,1776667073496.8,1776667073198.25,973,45,53.25,98.25
70,37.25712698493893,127.18633038967786,145.76423284225166,8.171281509584734,1776667074187,1776667074187,1776667074103,1003,83,1776667074540.6,1776667074242.05,1043.800048828125,84,55.050048828125,139.050048828125
71,37.257139147171216,127.18632452465175,145.6260795891285,8.221676930870611,1776667075157,1776667075157,1776667075103,1000,83,1776667075508.9001,1776667075210.35,968.300048828125,54,53.35009765625,107.35009765625
72,37.2571490622601,127.18631797742175,145.5508638797328,8.252332736522389,1776667076179,1776667076179,1776667076097,994,77,1776667076530.2,1776667076231.65,1021.2998046875,82,52.64990234375,134.64990234375
73,37.257164097798274,127.18631856172351,145.3864208655432,8.330155379939681,1776667077170,1776667077170,1776667077115,1018,95,1776667077522.3,1776667077223.75,992.10009765625,55,53.75,108.75
74,37.25717799545524,127.18631606958581,145.23277595173568,8.407588674617847,1776667078159,1776667078159,1776667078101,986,81,1776667078511,1776667078212.45,988.699951171875,58,53.449951171875,111.449951171875
75,37.25719048578605,127.18631400053611,145.33977972716093,8.413571846449578,1776667079150,1776667079150,1776667079105,1004,85,1776667079501.7,1776667079203.15,990.699951171875,45,53.14990234375,98.14990234375
76,37.2572046613706,127.18630873262816,145.15298490598798,8.475487155061098,1776667080181,1776667080181,1776667080103,998,83,1776667080532.6,1776667080234.05,1030.900146484375,78,53.050048828125,131.050048828125
77,37.25721806927798,127.18629519275997,145.08409124612808,8.372273575517266,1776667081157,1776667081157,1776667081106,1003,85,1776667081509.4001,1776667081210.85,976.800048828125,51,53.85009765625,104.85009765625
78,37.25723019606212,127.18628392576196,144.94968382734805,8.219467910616022,1776667082157,1776667082157,1776667082105,999,84,1776667082509.2,1776667082210.65,999.7998046875,52,53.64990234375,105.64990234375
79,37.25723467587056,127.18627920479028,144.390568501316,8.226702595416354,1776667083160,1776667083160,1776667083105,1000,84,1776667083510.9001,1776667083212.35,1001.7001953125,55,52.35009765625,107.35009765625
80,37.25724435537238,127.18627398962717,144.4334773560986,8.202005105472503,1776667084169,1776667084169,1776667084103,998,82,1776667084520.6,1776667084222.05,1009.699951171875,66,53.050048828125,119.050048828125
81,37.25725171934606,127.18625917200032,144.4287448497489,8.245016219958696,1776667085147,1776667085147,1776667085104,1001,83,1776667085499,1776667085200.45,978.39990234375,43,53.449951171875,96.449951171875
82,37.25726257727377,127.18625194112862,144.20178745873272,8.194444259391515,1776667086160,1776667086160,1776667086101,997,80,1776667086512.8,1776667086214.25,1013.800048828125,59,54.25,113.25
83,37.25726898781222,127.18624533408047,144.36942576617002,8.101860749170616,1776667087149,1776667087149,1776667087102,1001,81,1776667087501.3,1776667087202.75,988.5,47,53.75,100.75
84,37.25727937051754,127.1862347605609,144.5763835059479,8.18705168068918,1776667088179,1776667088179,1776667088101,999,80,1776667088531,1776667088232.45,1029.699951171875,78,53.449951171875,131.449951171875
85,37.25728996601936,127.18622738870047,144.39603160694242,8.15252328195668,1776667089152,1776667089152,1776667089104,1003,83,1776667089504.4001,1776667089205.85,973.400146484375,48,53.85009765625,101.85009765625
86,37.25730207086602,127.18621716173114,144.06151215173304,8.160366931610863,1776667090169,1776667090169,1776667090101,997,80,1776667090524.7,1776667090226.15,1020.2998046875,68,57.14990234375,125.14990234375
87,37.25731021253407,127.18620818830786,144.7417661640793,8.183999739859146,1776667091147,1776667091147,1776667091102,1001,81,1776667091500.1,1776667091201.55,975.400146484375,45,54.550048828125,99.550048828125
88,37.257320638261646,127.18620104219318,144.7629900202155,8.2936592900689,1776667092187,1776667092187,1776667092106,1004,85,1776667092539.2,1776667092240.65,1039.099853515625,81,53.64990234375,134.64990234375
89,37.25733439019006,127.18619522196234,143.61905869282782,8.354846068489792,1776667093160,1776667093160,1776667093105,999,84,1776667093512.8,1776667093214.25,973.60009765625,55,54.25,109.25
90,37.257345217793834,127.18618881132181,143.8055001758039,8.334020376581941,1776667094169,1776667094169,1776667094103,998,82,1776667094521.4001,1776667094222.85,1008.60009765625,66,53.85009765625,119.85009765625
91,37.2573532096736,127.18618140620333,143.8744109366089,8.280512169541655,1776667095150,1776667095150,1776667095103,1000,82,1776667095502.6,1776667095204.05,981.199951171875,47,54.050048828125,101.050048828125
92,37.2573620429923,127.18617334794254,143.78697708249092,8.284900130785857,1776667096159,1776667096159,1776667096102,999,81,1776667096511.8,1776667096213.25,1009.199951171875,57,54.25,111.25
93,37.257373126455775,127.18616022385885,143.86786918342113,8.313885819152015,1776667097159,1776667097159,1776667097106,1004,85,1776667097512.6,1776667097214.05,1000.800048828125,53,55.050048828125,108.050048828125
94,37.25738128492241,127.18614961167063,143.6299349218607,8.375373857857706,1776667098187,1776667098187,1776667098103,997,82,1776667098539.7,1776667098241.15,1027.099853515625,84,54.14990234375,138.14990234375
95,37.25739107783898,127.18614119040603,143.7034995779395,8.398816059320502,1776667099160,1776667099160,1776667099109,1006,88,1776667099512.9001,1776667099214.35,973.2001953125,51,54.35009765625,105.35009765625
96,37.2573997820492,127.18613296805802,143.78581373486668,8.356495479991008,1776667100184,1776667100184,1776667100104,995,83,1776667100540.8,1776667100242.25,1027.89990234375,80,58.25,138.25
97,37.257410026683395,127.18612466902985,143.65414766222239,8.32828212228006,1776667101149,1776667101149,1776667101105,1001,84,1776667101502,1776667101203.45,961.199951171875,44,54.449951171875,98.449951171875
98,37.25742033919611,127.1861209674214,143.61288245767355,8.3648709824201,1776667102179,1776667102180,1776667102104,999,83,1776667102532.3,1776667102233.75,1030.300048828125,75,53.75,129.75
99,37.25742942727002,127.18611316230279,143.87553412560374,8.401377057701009,1776667103159,1776667103159,1776667103107,1003,86,1776667103512.2,1776667103213.65,979.89990234375,52,54.64990234375,106.64990234375
100,37.25743525141795,127.18611166481327,143.80570113938302,8.435831413754187,1776667104170,1776667104170,1776667104105,997,84,1776667104524.7,1776667104226.15,1012.5,65,56.14990234375,121.14990234375
101,37.257441199183035,127.18611559567462,144.0131205888465,8.354435509832134,1776667105149,1776667105149,1776667105104,1000,83,1776667105502.8,1776667105204.25,978.10009765625,45,55.25,100.25
102,37.25745438171441,127.18613379342436,143.17751353234053,8.26665253097086,1776667106180,1776667106180,1776667106107,1003,85,1776667106533,1776667106234.45,1030.199951171875,73,54.449951171875,127.449951171875
103,37.25747198741734,127.18615327760108,142.13464413117617,8.172807973106407,1776667107150,1776667107150,1776667107104,997,82,1776667107503.3,1776667107204.75,970.300048828125,46,54.75,100.75
104,37.25747967230704,127.18616720582638,141.6734742615372,8.085519418918661,1776667108171,1776667108171,1776667108108,1004,86,1776667108523.4001,1776667108224.85,1020.10009765625,63,53.85009765625,116.85009765625
105,37.25748788814,127.18617896928691,141.9856744883582,8.058823760539287,1776667109150,1776667109150,1776667109103,995,81,1776667109504.8,1776667109206.25,981.39990234375,47,56.25,103.25
106,37.25749920011357,127.18619873885108,142.3996090516448,7.958363432448794,1776667110180,1776667110180,1776667110105,1002,83,1776667110533.3,1776667110234.75,1028.5,75,54.75,129.75
107,37.257507208328974,127.18621447969706,142.2431270312518,7.8801706868427,1776667111151,1776667111151,1776667111105,1000,83,1776667111504.4001,1776667111205.85,971.10009765625,46,54.85009765625,100.85009765625
108,37.257514002368126,127.18622660205526,141.9057406745851,7.740605761456149,1776667112170,1776667112170,1776667112107,1002,85,1776667112524.5,1776667112225.95,1020.099853515625,63,55.949951171875,118.949951171875
109,37.25752055128195,127.18624390691436,142.00184138771147,7.6225600718941235,1776667113159,1776667113159,1776667113107,1000,85,1776667113513.3,1776667113204.5999,988.800048828125,52,45.599853515625,97.599853515625
110,37.25752481924646,127.18625746753003,141.9752504657954,7.517845987021932,1776667114189,1776667114189,1776667114108,1001,86,1776667114542.5,1776667114233.7998,1029.199951171875,81,44.7998046875,125.7998046875
111,37.25753291430436,127.18626787499507,141.46961361076683,7.401600801238147,1776667115149,1776667115149,1776667115103,995,81,1776667115502.6,1776667115193.9,960.10009765625,46,44.89990234375,90.89990234375
112,37.25754038881127,127.18628167301041,141.78662259690464,7.301845151850855,1776667116179,1776667116179,1776667116104,1001,82,1776667116532.6,1776667116223.9,1030,75,44.89990234375,119.89990234375
113,37.257546066795456,127.18629265661254,142.15752668865025,7.245165302872875,1776667117157,1776667117157,1776667117106,1002,84,1776667117510.4001,1776667117201.7,977.800048828125,51,44.699951171875,95.699951171875
114,37.25755255087342,127.18630240931445,142.26238504890352,7.143385961653904,1776667118195,1776667118195,1776667118104,998,82,1776667118548.3,1776667118239.5999,1037.89990234375,91,44.599853515625,135.599853515625
115,37.25756060950032,127.18631547647578,142.13145592901856,7.140322488870398,1776667119149,1776667119149,1776667119107,1003,85,1776667119503.1,1776667119194.4,954.800048828125,42,45.39990234375,87.39990234375
116,37.25756700595949,127.18633158886776,142.15862415917218,7.069766415439908,1776667120179,1776667120179,1776667120103,996,81,1776667120532.5,1776667120223.7998,1029.39990234375,76,44.7998046875,120.7998046875
117,37.25757191641577,127.18634957748863,142.15859151631594,6.911890929154649,1776667121158,1776667121158,1776667121104,1001,82,1776667121511.6,1776667121202.9,979.10009765625,54,44.89990234375,98.89990234375
118,37.257577479154605,127.18636210398135,142.10624449700117,6.83296105777788,1776667122191,1776667122191,1776667122108,1004,86,1776667122545.9001,1776667122237.2,1034.300048828125,83,46.199951171875,129.199951171875
119,37.257583198549085,127.18637583556975,142.25346835702658,6.816071131277168,1776667123149,1776667123149,1776667123103,995,81,1776667123502.8,1776667123194.0999,956.89990234375,46,45.099853515625,91.099853515625
120,37.25758770753274,127.18638751337627,142.53178538568318,6.7766647925549615,1776667124170,1776667124170,1776667124108,1005,86,1776667124524,1776667124215.2998,1021.199951171875,62,45.2998046875,107.2998046875
121,37.257594180052436,127.18639857645803,142.44912723079324,6.731371110416736,1776667125149,1776667125149,1776667125109,1001,87,1776667125503.9001,1776667125194.55,979.900146484375,40,45.550048828125,85.550048828125
122,37.25760341648932,127.18641202739738,142.82529025990516,6.676574890752777,1776667127189,1776667127189,1776667127140,2031,1118,1776667127543.5,1776667127234,2039.599853515625,49,45,94
123,37.25760546256282,127.18642590550296,142.61849748156965,6.667736747580559,1776667127190,1776667127190,1776667127140,0,118,1776667127583.1,1776667127273.6,39.60009765625,50,83.60009765625,133.60009765625
124,37.257613005055326,127.1864376222597,142.5872927783057,6.612543278203115,1776667128193,1776667128193,1776667128105,965,83,1776667128547.6,1776667128238.1,964.5,88,45.10009765625,133.10009765625
125,37.25761982320786,127.18645145820442,142.5871122535318,6.587364430914379,1776667129159,1776667129159,1776667129110,1005,88,1776667129515.9001,1776667129206.4001,968.300048828125,49,47.400146484375,96.400146484375
126,37.257625241160525,127.18646068626332,142.7015244020149,6.573945575383751,1776667131157,1776667131158,1776667131086,1976,1064,1776667131512.3,1776667131202.8,1996.39990234375,71,44.800048828125,116.800048828125
127,37.25763209978504,127.18647339212339,142.73236142285168,6.486663084546847,1776667131158,1776667131158,1776667131105,19,83,1776667131550.1,1776667131240.6,37.800048828125,53,82.60009765625,135.60009765625
128,37.25763605205544,127.18648492521693,142.674248685129,6.463238376279186,1776667132319,1776667132319,1776667132254,1149,232,1776667132673.1,1776667132363.6,1123,65,44.60009765625,109.60009765625
129,37.25764182245064,127.18649822658749,142.70491910353303,6.439691454040406,1776667136189,1776667136189,1776667136107,3853,3085,1776667136545.1,1776667136235.25,3872,82,46.25,128.25
130,37.257648161864005,127.18651004201443,142.6232273504138,6.438649081373134,1776667136190,1776667136190,1776667136107,0,2085,1776667136566.9001,1776667136257.05,21.800048828125,83,67.050048828125,150.050048828125
131,37.25765702223647,127.18652101791608,143.0916576264426,6.402679130386506,1776667136190,1776667136190,1776667136107,0,1085,1776667136566.9001,1776667136257.05,0,83,67.050048828125,150.050048828125
132,37.257663081172986,127.18653374229424,142.98212433047593,6.349750453476059,1776667136191,1776667136191,1776667136107,0,85,1776667136567,1776667136257.15,0.099853515625,84,66.14990234375,150.14990234375
133,37.25767026178433,127.18654283652694,143.0851657036692,6.312786442915738,1776667137149,1776667137149,1776667137106,999,84,1776667137503.6,1776667137193.75,936.60009765625,43,44.75,87.75
134,37.25767608949009,127.18655593404608,143.05665718670934,6.316694145407488,1776667138187,1776667138188,1776667138110,1004,88,1776667138542.8,1776667138232.95,1039.199951171875,77,44.949951171875,122.949951171875
135,37.25768322798948,127.1865669816513,143.3062051134184,6.2912727813933635,1776667139589,1776667139589,1776667139521,1411,499,1776667139943.7,1776667139633.8499,1400.89990234375,68,44.849853515625,112.849853515625
136,37.257690400046194,127.18657913223544,143.3472038237378,6.284982517561987,1776667140180,1776667140180,1776667140106,585,84,1776667140540.8,1776667140230.95,597.10009765625,74,50.949951171875,124.949951171875
137,37.257697084719204,127.18659121930837,143.6101591764018,6.306139320372392,1776667141150,1776667141150,1776667141105,999,83,1776667141505.2,1776667141195.3499,964.39990234375,45,45.349853515625,90.349853515625
138,37.25770410689495,127.18660206846765,143.46482378989458,6.285346987533881,1776667142170,1776667142170,1776667142103,998,81,1776667142527.9001,1776667142218.05,1022.7001953125,67,48.050048828125,115.050048828125
139,37.25771161001464,127.1866134932615,143.73067672457546,6.326108476926339,1776667143149,1776667143149,1776667143106,1003,84,1776667143503.7,1776667143193.8499,975.7998046875,43,44.849853515625,87.849853515625
140,37.25771944266557,127.18662502871683,143.88545717764646,6.292186218388656,1776667144179,1776667144179,1776667144103,997,81,1776667144533.9001,1776667144224.05,1030.2001953125,76,45.050048828125,121.050048828125
141,37.25772657717893,127.18663730973533,144.00043540913612,6.26237075658088,1776667145149,1776667145149,1776667145103,1000,81,1776667145503.5,1776667145193.65,969.599853515625,46,44.64990234375,90.64990234375
142,37.25773254009886,127.18664743731314,144.3253012727946,6.215082069899964,1776667146180,1776667146180,1776667146106,1003,84,1776667146534.8,1776667146224.95,1031.300048828125,74,44.949951171875,118.949951171875
143,37.25774021681868,127.18665946079746,144.83290069084615,6.142917148799411,1776667147149,1776667147149,1776667147100,994,78,1776667147504.2,1776667147194.3499,969.39990234375,49,45.349853515625,94.349853515625
